Iteração: 0   [ 0.5, 0.625,  [--] ]
Iteração: 1   [ 1.0, -3.0, [--] ]
Iteração: 2   [ 0.5862068965517242, -0.07441879535856355, [--] ]
Iteração: 3   [ 0.5756811301715439, 0.009655600054593094, [--] ]
Raiz aproximada: 0.5756811301715439
